,age,job,marital,education,default,housing,loan,contact,month,day_of_week,y,cluster
29733,32,4,0,6,0,0,0,2,8,0,0,3
29734,41,3,0,1,0,2,0,2,8,0,0,4
29735,24,2,1,4,0,2,0,2,8,0,1,2
29736,53,6,2,6,1,2,0,2,8,0,0,4
29737,57,1,0,1,0,2,0,2,8,0,0,4
29738,33,3,0,1,0,0,0,2,8,0,0,3
29739,59,4,2,4,0,0,0,2,8,0,1,2
29740,40,3,0,2,1,1,1,2,8,0,0,0
29741,30,4,1,6,0,1,1,2,8,0,1,2
29742,29,4,1,3,0,1,1,1,8,0,0,1
29743,50,2,0,1,0,0,0,2,8,0,0,4
29744,25,8,2,6,0,0,0,2,8,0,0,3
29745,35,4,1,6,1,2,2,2,8,0,0,0
29746,44,6,0,6,0,0,0,2,8,0,0,3
29747,25,8,2,6,0,0,0,2,8,0,1,2
29748,25,8,2,6,0,0,2,2,8,0,1,2
29749,32,2,1,6,0,2,0,2,8,0,0,3
29750,37,6,0,6,0,0,0,2,8,0,0,3
29751,50,2,2,3,0,2,2,2,8,0,0,3
29752,39,6,0,6,0,2,0,2,8,0,0,4
29753,43,6,0,6,0,2,0,2,8,0,0,4
29754,37,2,0,1,0,0,0,2,8,0,0,3
29755,21,11,1,1,0,2,0,2,8,0,0,3
29756,32,6,1,6,0,0,0,2,8,0,0,3
29757,39,6,1,6,0,2,0,2,8,0,0,3
29758,34,3,0,3,0,0,0,2,8,0,0,3
29759,36,4,0,3,0,2,0,2,8,0,0,4
29760,51,3,2,0,0,0,2,2,8,0,0,3
29761,45,1,2,3,0,2,0,2,8,0,0,3
29762,46,1,0,1,1,2,0,2,8,0,0,0
29763,21,8,1,6,0,2,2,2,8,0,0,3
29764,31,1,2,1,0,2,0,2,8,0,0,3
29765,54,4,0,1,0,0,0,2,8,0,0,4
29766,31,1,2,1,0,2,0,2,8,0,0,3
29767,21,8,1,6,0,2,0,2,8,0,1,2
29768,53,2,0,4,0,2,0,2,8,0,0,3
29769,41,2,1,6,0,0,0,2,8,0,0,3
29770,50,10,0,1,0,2,0,2,8,0,0,3
29771,34,6,0,6,0,0,0,2,8,0,1,2
29772,38,2,3,6,0,0,0,2,8,0,0,3
29773,38,3,0,1,0,0,0,1,8,0,0,1
29774,48,1,2,1,0,1,1,2,8,0,0,4
29775,23,11,1,6,0,1,1,2,8,0,0,4
29776,48,1,2,1,0,2,0,2,8,0,0,3
29777,36,2,0,1,0,2,0,2,8,0,0,3
29778,42,3,0,0,0,2,2,2,8,0,0,3
29779,39,4,1,6,0,2,2,2,8,0,0,4
29780,53,6,2,6,1,0,0,2,8,0,0,4
29781,31,1,0,3,0,0,0,2,8,0,0,3
29782,34,2,1,2,0,0,0,2,8,0,0,3
29783,44,3,2,0,1,2,2,2,8,0,0,4
29784,34,2,1,2,0,0,0,2,8,0,0,3
29785,36,2,1,6,1,2,0,2,8,0,0,3
29786,24,2,1,6,0,2,0,2,8,0,0,3
29787,41,4,0,4,0,2,2,2,8,0,0,4
29788,32,4,1,4,0,2,2,2,8,0,0,4
29789,43,6,0,6,0,0,0,2,8,0,0,4
29790,41,3,0,0,0,0,0,2,8,0,0,3
29791,46,3,1,6,0,0,0,2,8,0,1,2
29792,31,1,2,1,0,0,0,2,8,0,0,3
29793,36,1,1,1,1,0,2,2,8,0,0,0
29794,41,2,0,1,0,0,2,2,8,0,0,4
29795,24,2,1,4,0,0,0,2,8,0,1,2
29796,40,3,0,0,0,2,2,2,8,0,0,4
29797,41,2,0,4,0,2,2,2,8,0,0,4
29798,39,2,1,1,0,2,2,2,8,0,0,3
29799,39,2,1,6,0,2,0,2,8,0,0,4
29800,31,4,1,4,0,2,0,1,8,0,0,1
29801,39,1,1,3,1,2,0,2,8,0,0,0
29802,50,6,0,6,0,2,2,2,8,0,0,4
29803,19,11,1,5,0,2,0,2,8,0,0,3
29804,33,2,1,6,1,0,0,2,8,0,0,0
29805,40,3,0,0,0,0,0,2,8,0,0,4
29806,35,4,0,6,0,2,0,2,8,0,0,3
29807,43,4,2,4,1,2,0,2,8,0,0,0
29808,29,4,1,3,0,2,0,2,8,0,1,2
29809,37,3,0,1,0,2,0,2,8,0,0,3
29810,21,11,1,1,0,0,0,2,8,0,0,4
29811,36,1,0,1,0,2,0,2,8,0,0,3
29812,50,6,0,6,0,2,0,2,8,0,0,3
29813,27,4,1,6,0,0,2,2,8,0,0,4
29814,31,1,1,1,0,2,2,2,8,0,0,4
29815,35,6,0,6,0,0,0,2,8,0,0,3
29816,37,3,0,0,1,0,2,2,8,0,0,4
29817,42,1,0,6,0,2,0,2,8,0,0,3
29818,25,8,1,6,1,2,0,2,8,0,0,0
29819,37,1,0,1,0,0,0,2,8,0,0,3
29820,54,6,0,6,1,0,2,2,8,0,1,2
29821,25,2,0,6,0,2,0,2,8,0,0,4
29822,52,10,0,3,0,2,2,1,8,0,0,1
29823,25,2,1,6,0,0,2,2,8,0,1,2
29824,31,1,0,3,0,2,0,2,8,0,1,2
29825,47,4,0,3,0,2,0,2,8,0,0,4
29826,35,2,2,6,0,2,2,2,8,0,1,2
29827,37,3,0,0,1,2,2,2,8,0,0,4
29828,31,2,1,6,0,2,2,2,8,0,1,4
29829,69,5,2,0,0,0,0,2,8,0,0,3
29830,37,3,0,2,0,2,0,2,8,0,0,3
29831,47,3,1,3,1,2,0,2,8,0,0,0
29832,36,3,1,4,1,0,0,2,8,0,0,4
29833,69,5,2,0,0,2,0,2,8,0,1,2
29834,34,2,1,6,0,2,0,2,8,0,0,4
29835,37,2,0,3,0,2,0,2,8,0,0,4
29836,45,3,0,3,1,2,0,2,8,0,0,0
29837,33,2,1,1,1,2,0,1,8,0,0,0
29838,46,1,2,1,1,2,0,2,8,0,0,4
29839,34,2,0,3,0,2,0,2,8,0,0,3
29840,50,3,0,0,0,0,0,2,8,0,0,3
29841,46,1,0,1,1,0,0,2,8,0,0,4
29842,33,3,1,0,0,2,0,2,8,0,0,3
29843,31,1,0,3,0,0,0,2,8,0,0,3
29844,39,6,0,6,0,0,2,2,8,0,0,3
29845,33,3,0,3,1,0,0,2,8,0,0,0
29846,35,2,1,3,0,0,0,2,8,0,0,3
29847,32,3,1,2,0,0,0,2,8,0,0,3
29848,42,3,0,1,0,2,0,2,8,0,0,3
29849,34,2,1,6,0,2,0,2,8,0,0,3
29850,37,3,0,4,0,2,0,2,8,0,0,3
29851,52,10,2,6,1,2,0,1,8,0,0,0
29852,35,1,0,1,0,0,0,2,8,0,0,3
29853,33,0,0,0,0,2,0,2,8,0,0,3
29854,39,2,1,1,0,0,0,2,8,0,0,3
29855,50,3,0,3,0,2,0,2,8,0,0,4
29856,34,3,1,3,0,2,0,2,8,0,0,3
29857,33,3,2,3,0,0,0,2,8,0,0,3
29858,45,3,0,2,0,2,0,2,8,0,0,3
29859,42,1,0,6,0,0,0,2,8,0,0,3
29860,31,2,1,6,0,2,0,2,8,0,0,3
29861,27,3,0,3,1,2,0,2,8,0,0,0
29862,57,8,0,0,0,2,0,1,8,0,0,4
29863,56,5,2,6,0,2,0,2,8,0,0,3
29864,43,3,0,3,0,2,0,2,8,0,0,3
29865,36,4,0,3,0,2,2,2,8,0,0,3
29866,33,0,0,0,0,2,0,2,8,0,0,3
29867,44,3,0,3,1,2,0,2,8,0,0,0
29868,41,2,0,4,0,0,0,2,8,0,0,3
29869,34,3,0,3,1,2,0,2,8,0,0,0
29870,23,11,1,1,0,0,0,2,8,0,0,3
29871,24,4,1,4,0,2,0,2,8,0,0,4
29872,38,1,0,1,0,2,0,2,8,0,0,3
29873,40,6,0,6,1,2,0,2,8,0,0,0
29874,29,2,1,1,0,2,0,1,8,0,0,4
29875,33,3,0,1,0,2,0,2,8,0,0,3
29876,33,4,1,4,0,0,0,2,8,0,0,3
29877,30,3,1,3,1,2,0,2,8,0,0,0
29878,50,2,0,1,0,2,0,2,8,0,0,3
29879,35,1,0,3,0,2,0,1,8,0,0,4
29880,46,1,0,1,0,0,0,2,8,0,0,3
29881,43,4,2,4,1,2,0,1,8,0,0,4
29882,33,1,1,1,0,0,0,2,8,0,0,3
29883,31,4,1,4,0,2,0,2,8,0,0,3
29884,29,4,1,5,0,0,0,2,8,0,0,3
29885,40,2,1,6,0,0,0,2,8,0,0,4
29886,43,3,0,2,0,0,0,2,8,0,0,4
29887,54,6,0,6,1,0,0,2,8,0,0,0
29888,44,3,2,0,1,2,0,2,8,0,0,4
29889,37,3,0,3,0,0,2,2,8,0,0,3
29890,36,4,0,2,0,0,0,2,8,0,0,4
29891,60,3,0,0,1,0,0,2,8,0,0,4
29892,24,2,0,4,0,2,0,2,8,0,0,4
29893,57,4,0,6,0,0,0,2,8,0,0,3
29894,40,6,0,6,0,0,0,2,8,0,0,3
29895,47,3,0,3,0,2,0,2,8,0,0,3
29896,42,2,2,1,0,0,0,2,8,0,0,4
29897,31,3,0,4,1,2,0,2,8,0,0,0
29898,38,4,1,4,0,2,0,2,8,0,0,3
29899,34,3,1,3,1,0,0,2,8,0,0,4
29900,46,10,0,5,0,2,0,2,8,0,0,3
29901,38,10,0,3,0,2,0,2,8,0,0,4
29902,49,2,0,6,0,2,0,2,8,0,0,4
29903,56,4,0,4,1,0,0,2,8,0,0,0
29904,34,3,0,2,0,2,0,1,8,0,0,1
29905,46,2,1,6,0,0,0,2,8,0,0,3
29906,37,1,1,4,0,2,0,2,8,0,0,4
29907,30,11,1,6,0,2,0,2,8,0,0,3
29908,49,10,0,6,0,0,2,2,8,0,0,3
29909,35,4,0,6,0,2,0,2,8,0,0,3
29910,41,3,0,4,0,0,0,2,8,0,0,3
29911,45,3,2,0,0,0,0,1,8,0,0,1
29912,42,3,0,0,0,0,0,2,8,0,0,3
29913,28,2,1,1,0,0,0,2,8,0,1,2
29914,51,3,0,3,0,2,0,2,8,0,0,3
29915,42,3,0,0,0,2,0,2,8,0,0,3
29916,37,3,1,4,0,2,0,2,8,0,0,4
29917,37,2,0,6,0,0,0,2,8,0,0,3
29918,60,5,0,2,0,2,0,2,8,0,0,4
29919,49,1,0,1,0,0,0,2,8,0,0,3
29920,34,3,0,3,0,0,0,2,8,0,0,3
29921,32,1,0,1,0,0,0,2,8,0,0,3
29922,33,3,0,3,0,0,2,2,8,0,0,3
29923,46,2,0,3,0,0,0,2,8,0,0,3
29924,42,3,2,3,0,0,0,2,8,0,0,3
29925,55,2,0,6,0,2,2,2,8,0,0,3
29926,54,3,0,0,1,2,0,2,8,0,0,0
29927,33,3,1,0,0,0,0,2,8,0,0,3
29928,33,3,0,3,1,0,2,2,8,0,0,4
29929,39,2,0,6,0,0,0,2,8,0,0,3
29930,39,2,0,6,0,0,0,2,8,0,0,4
29931,37,1,1,4,0,2,0,2,8,0,0,3
29932,47,3,0,3,0,1,1,2,8,0,0,3
29933,38,1,0,1,0,0,0,2,8,0,0,3
29934,31,2,1,6,0,0,0,2,8,0,0,3
29935,60,3,0,0,1,2,0,2,8,0,0,0
29936,36,3,0,3,0,2,0,2,8,0,0,3
29937,39,2,1,6,1,2,0,2,8,0,0,0
29938,43,3,0,2,1,2,0,2,8,0,0,0
29939,40,4,1,4,0,2,0,2,8,0,0,4
29940,46,3,0,3,1,2,0,2,8,0,0,0
29941,38,2,2,3,0,2,0,2,8,0,0,3
29942,38,3,0,3,0,2,0,2,8,0,0,3
29943,33,4,0,1,0,1,1,2,8,0,0,3
29944,27,6,1,6,0,2,2,2,8,0,0,4
29945,34,3,0,3,0,0,0,2,8,0,0,4
29946,39,3,0,0,0,2,0,2,8,0,0,3
29947,35,3,0,0,1,0,0,2,8,0,0,0
29948,40,3,0,3,1,0,0,2,8,0,0,0
29949,33,3,2,3,0,0,2,2,8,0,0,3
29950,40,2,0,4,1,0,0,2,8,0,0,0
29951,34,8,1,6,0,2,0,2,8,0,0,3
29952,37,1,0,1,0,2,0,2,8,0,0,3
29953,54,4,0,1,0,2,0,2,8,0,0,4
29954,32,1,0,1,0,2,2,2,8,0,0,4
29955,40,2,1,6,0,2,2,2,8,0,0,3
29956,38,10,1,0,0,2,2,2,8,0,0,3
29957,34,4,0,4,0,0,0,2,8,0,0,3
29958,42,3,0,1,0,0,2,2,8,0,0,4
29959,53,3,0,2,0,2,2,2,8,0,0,3
29960,52,4,0,4,0,2,0,1,8,0,0,1
29961,48,1,2,1,0,2,0,2,8,0,0,3
29962,37,4,1,6,0,2,0,2,8,0,0,3
29963,57,8,0,0,0,2,0,2,8,0,0,3
29964,36,2,0,6,0,2,0,1,8,0,0,4
29965,39,2,0,1,0,2,0,2,8,0,0,3
29966,57,8,0,0,0,2,0,2,8,0,0,3
29967,37,3,0,1,0,0,0,2,8,0,1,2
29968,34,2,1,6,0,2,0,2,8,0,0,3
29969,54,2,0,6,0,2,2,2,8,1,1,2
29970,64,5,0,6,0,2,0,2,8,1,1,2
29971,31,4,1,6,0,0,2,2,8,1,1,2
29972,56,8,0,6,0,0,0,2,8,1,1,2
29973,75,5,0,0,0,0,0,2,8,1,0,3
29974,64,5,0,6,0,2,2,2,8,1,0,3
29975,53,2,0,6,0,2,0,2,8,1,0,3
29976,54,6,0,6,0,2,0,2,8,1,0,3
29977,78,5,0,0,0,2,0,2,8,1,1,2
29978,57,5,0,0,0,2,2,1,8,1,1,2
29979,19,11,1,5,0,2,0,1,8,1,1,2
29980,31,4,1,6,0,0,0,1,8,1,1,2
29981,75,5,0,0,0,0,0,2,8,1,1,4
29982,44,9,2,5,0,0,0,2,8,1,0,3
29983,41,4,0,6,0,0,0,2,8,1,0,3
29984,31,4,1,6,0,1,1,1,8,1,0,1
29985,47,0,1,4,0,2,0,2,8,1,1,2
29986,61,5,0,4,0,1,1,2,8,1,1,2
29987,70,5,0,2,0,2,0,2,8,1,0,3
29988,54,6,0,6,0,2,0,2,8,1,1,2
29989,54,6,0,6,0,0,0,2,8,1,1,2
29990,78,5,0,0,0,2,2,2,8,1,0,3
29991,66,5,0,0,0,2,0,2,8,1,0,4
29992,29,4,1,6,0,0,0,2,8,1,0,3
29993,65,8,0,4,0,0,0,1,8,1,0,1
29994,65,5,0,0,0,1,1,2,8,1,1,2
29995,20,11,1,5,0,2,2,2,8,1,0,3
29996,47,0,0,0,0,0,0,2,8,1,0,3
29997,34,2,2,1,0,0,0,2,8,1,0,3
29998,34,2,2,1,0,2,0,2,8,1,1,2
29999,34,2,2,1,0,2,0,1,8,1,0,1
30000,75,5,0,0,0,0,0,2,8,1,1,4
30001,53,2,0,6,0,2,0,2,8,1,1,2
30002,31,4,1,6,0,2,0,1,8,1,1,2
30003,47,0,1,4,0,2,0,2,8,1,1,2
30004,78,5,0,0,0,2,0,1,8,1,1,2
30005,19,11,1,5,0,2,2,2,8,1,1,2
30006,85,5,0,0,1,2,0,2,8,1,1,0
30007,64,5,0,6,0,0,0,2,8,1,1,2
30008,27,1,1,1,0,2,0,2,8,1,1,2
30009,31,4,1,6,0,0,0,1,8,1,0,1
30010,61,2,0,6,0,2,0,2,8,2,0,3
30011,46,2,0,6,0,2,0,1,8,2,0,1
30012,46,2,0,6,0,2,0,1,8,2,0,4
30013,23,2,1,6,0,2,0,2,8,2,0,3
30014,33,2,1,6,0,2,0,1,8,2,0,1
30015,29,2,1,1,0,2,2,1,8,2,0,1
30016,23,2,1,6,0,0,2,2,8,2,0,3
30017,23,2,1,6,0,0,0,2,8,2,1,2
30018,30,7,1,6,0,2,0,2,8,2,1,2
30019,23,2,1,6,0,2,0,2,8,2,1,2
30020,23,2,1,6,0,2,0,2,8,2,1,2
30021,52,3,0,0,0,2,0,2,8,2,1,2
30022,45,8,1,3,0,2,0,2,8,2,0,3
30023,23,2,1,6,0,0,0,2,8,2,1,4
30024,45,4,2,6,0,0,2,1,8,2,0,1
30025,29,2,1,1,0,0,2,2,8,2,1,2
30026,46,2,0,6,0,2,0,2,8,2,0,3
30027,64,5,0,0,0,2,0,2,8,2,1,2
30028,29,2,1,6,0,2,0,2,8,2,1,2
30029,64,5,0,6,0,2,0,2,8,2,0,3
30030,39,2,0,6,0,0,0,2,8,2,1,2
30031,37,1,1,1,0,2,0,2,8,2,1,2
30032,25,2,1,1,0,2,0,2,8,2,1,2
30033,55,2,0,1,0,0,2,2,8,2,1,4
30034,54,4,0,4,0,2,0,2,8,2,1,2
30035,48,2,0,6,0,2,0,2,8,2,0,3
30036,57,6,2,5,0,0,0,2,8,2,1,2
30037,50,4,2,3,0,2,0,2,8,2,0,4
30038,25,2,1,1,0,2,0,2,8,2,0,4
30039,61,5,0,0,0,2,0,2,8,2,1,4
30040,65,5,0,6,0,0,0,2,8,2,1,2
30041,60,4,0,4,0,0,0,2,8,2,1,2
30042,30,11,1,5,0,2,0,2,8,2,0,3
30043,39,2,0,6,0,0,0,2,8,2,0,3
30044,30,11,1,5,0,2,0,2,8,2,0,3
30045,52,3,0,0,0,2,0,2,8,2,1,2
30046,58,5,1,4,0,2,0,2,8,2,1,2
30047,60,3,0,4,0,2,0,2,8,2,1,2
30048,19,11,1,0,0,0,2,2,8,2,1,2
30049,25,2,1,6,0,2,0,2,8,3,1,2
30050,34,9,0,0,0,2,0,2,8,3,1,2
30051,62,8,0,6,0,2,2,1,8,3,0,1
30052,53,5,0,3,0,0,0,1,8,3,0,1
30053,34,9,0,0,0,2,0,2,8,3,0,3
30054,34,9,0,0,0,2,2,2,8,3,0,3
30055,61,2,0,6,0,2,2,2,8,3,1,2
30056,52,3,0,2,0,0,0,2,8,3,1,2
30057,37,4,1,1,0,2,0,1,8,3,0,1
30058,44,2,0,6,0,0,0,2,8,3,1,2
30059,35,4,0,6,0,0,0,2,8,3,1,2
30060,50,2,0,6,0,2,2,1,8,3,1,2
30061,27,11,1,6,0,0,0,1,8,3,0,1
30062,38,4,0,4,0,2,2,2,8,3,0,3
30063,42,4,0,1,0,2,0,2,8,3,1,2
30064,33,8,0,6,0,0,0,1,8,3,0,1
30065,43,2,0,6,0,0,0,2,8,3,1,2
30066,34,9,0,0,0,2,2,2,8,3,0,3
30067,28,3,1,3,0,2,0,2,8,3,0,3
30068,28,3,1,3,0,2,2,2,8,3,0,3
30069,26,11,1,1,0,2,0,2,8,3,1,2
30070,37,4,1,1,0,2,0,1,8,3,0,1
30071,29,11,1,1,0,0,0,2,8,3,0,3
30072,85,5,0,0,0,2,0,2,8,3,0,3
30073,31,2,1,6,0,0,0,2,8,3,0,3
30074,28,3,1,3,0,2,0,2,8,4,0,3
30075,30,4,1,6,0,2,0,2,8,4,0,4
30076,50,2,0,6,0,2,0,2,8,4,1,2
30077,36,2,0,1,0,0,0,2,8,4,0,3
30078,85,5,0,0,0,2,0,2,8,4,0,3
30079,80,3,0,1,0,0,0,2,8,4,0,4
30080,64,5,0,1,0,2,0,2,8,4,0,3
30081,64,6,0,1,0,2,0,2,8,4,1,2
30082,27,11,1,6,0,0,0,2,8,4,1,4
30083,38,4,1,6,0,0,0,2,8,4,1,4
30084,66,5,0,4,0,2,2,2,8,4,0,3
30085,64,5,0,6,0,0,0,2,8,4,0,3
30086,34,9,0,0,0,0,2,2,8,4,0,3
30087,33,1,1,1,0,2,0,2,8,0,0,3
30088,71,5,0,6,0,2,2,1,8,0,0,1
30089,38,2,0,6,0,1,1,2,8,0,1,2
30090,27,6,0,6,0,0,0,2,8,0,0,3
30091,36,6,0,6,0,0,0,2,8,0,0,3
30092,28,7,1,1,0,0,0,2,8,0,1,2
30093,28,3,1,3,0,0,0,2,8,0,0,3
30094,28,3,1,3,0,0,0,2,8,0,0,3
30095,64,5,0,6,0,0,0,1,8,0,0,1
30096,27,2,1,6,0,2,0,2,8,0,1,2
30097,27,6,0,6,0,0,0,2,8,0,1,2
30098,55,1,2,4,0,0,0,2,8,0,0,4
30099,41,2,0,1,0,0,0,2,8,0,0,3
30100,53,2,1,1,0,2,0,2,8,0,0,3
30101,38,2,2,6,0,0,0,2,8,0,1,2
30102,38,2,2,6,0,0,0,2,8,0,0,3
30103,85,5,0,0,0,0,0,2,8,0,0,3
30104,62,8,0,6,0,0,0,2,8,0,0,3
30105,23,6,1,6,0,2,0,2,8,0,1,2
30106,38,4,0,4,0,2,0,2,8,0,0,3
30107,34,9,0,0,0,0,0,1,8,0,0,1
30108,27,2,1,6,0,2,0,2,8,1,0,3
30109,52,3,0,2,0,0,0,2,8,1,0,3
30110,85,5,0,0,0,0,0,2,8,1,0,3
30111,61,5,2,6,0,2,0,2,8,1,0,3
30112,38,2,2,6,0,2,0,2,8,1,1,2
30113,38,1,0,1,0,0,0,2,8,1,0,3
30114,61,4,0,6,0,0,0,2,8,1,0,3
30115,23,6,1,6,0,2,0,2,8,1,0,3
30116,31,2,1,6,0,2,0,2,8,1,0,3
30117,51,3,0,2,0,2,0,2,8,2,0,3
30118,33,2,1,1,0,2,0,2,8,2,1,2
30119,47,1,0,1,0,2,0,2,8,2,1,2
30120,33,2,1,1,0,2,0,2,8,2,1,4
30121,30,4,1,6,0,0,0,2,8,2,0,3
30122,53,2,1,1,0,2,2,1,8,2,0,1
30123,69,5,0,1,0,2,0,2,8,2,0,4
30124,55,1,2,4,0,2,0,1,8,2,0,1
30125,30,4,1,6,0,2,0,1,8,2,0,1
30126,52,6,2,4,0,2,0,2,8,2,0,3
30127,24,4,1,6,0,2,0,2,8,3,0,3
30128,31,6,1,6,0,2,0,2,8,3,0,3
30129,24,4,1,6,0,2,0,2,8,3,0,3
30130,33,2,0,6,0,0,0,2,8,3,0,3
30131,35,2,1,6,0,2,2,2,8,3,0,3
30132,27,2,1,6,0,0,0,2,8,3,1,2
30133,79,5,0,3,0,2,0,2,8,3,1,2
30134,60,2,0,4,0,2,0,2,8,3,1,2
30135,60,5,0,1,0,0,0,2,8,3,1,2
30136,58,5,0,0,0,2,0,2,8,3,0,4
30137,39,4,0,4,0,2,0,2,8,3,0,3
30138,60,5,2,4,0,2,0,2,8,3,1,2
30139,31,4,1,6,0,2,0,2,8,3,1,2
30140,39,4,0,4,0,2,0,2,8,3,1,4
30141,28,2,1,1,0,0,0,2,8,3,1,2
30142,18,11,1,0,0,0,0,2,8,3,0,3
30143,26,2,1,6,0,2,0,2,8,3,1,2
30144,44,2,0,6,0,0,0,2,8,3,0,3
30145,55,2,0,5,0,2,0,2,8,3,0,3
30146,30,2,1,6,0,0,0,2,8,3,1,2
30147,31,2,1,6,0,2,0,2,8,3,0,3
30148,30,2,1,6,0,0,0,2,8,3,1,2
30149,53,2,1,6,0,0,0,2,8,3,1,2
30150,46,2,0,1,0,0,0,2,8,3,0,3
30151,46,6,0,6,0,2,0,2,8,3,0,3
30152,39,1,0,1,0,2,0,2,8,3,0,3
30153,35,1,0,1,0,2,0,2,8,3,1,2
30154,31,2,1,6,0,0,0,2,8,3,0,3
30155,46,2,0,1,0,0,0,1,8,3,0,1
30156,21,2,1,1,0,0,0,2,8,3,0,3
30157,60,2,0,1,0,1,1,2,8,3,1,2
30158,40,2,0,6,0,0,2,2,8,3,1,2
30159,51,1,0,2,0,0,0,2,8,3,1,2
30160,45,6,0,6,1,2,0,2,8,3,0,0
30161,60,2,0,1,0,0,0,2,8,3,1,2
30162,48,10,0,6,0,2,0,2,8,3,0,4
30163,57,5,0,6,0,2,2,1,8,3,0,1
30164,54,6,0,6,0,2,0,2,8,3,0,3
30165,54,6,0,6,0,2,0,2,8,3,0,3
30166,40,2,0,1,0,2,0,2,8,3,0,3
30167,48,10,0,6,0,0,0,2,8,3,1,2
30168,49,6,0,6,0,2,0,2,8,3,1,2
30169,40,2,0,1,0,2,0,2,8,3,0,3
30170,33,1,0,1,0,2,0,2,8,3,0,3
30171,77,5,2,0,0,0,0,2,8,3,0,4
30172,34,4,1,4,0,2,0,2,8,3,1,2
30173,53,6,2,6,0,0,0,2,8,3,0,3
30174,48,10,0,6,0,2,0,2,8,3,1,2
30175,53,6,2,6,0,2,0,2,8,3,1,2
30176,24,11,1,4,0,2,0,2,8,3,1,2
30177,46,2,0,1,0,2,0,2,8,3,1,2
30178,43,2,0,6,0,0,0,2,8,3,0,3
30179,40,3,0,3,0,0,0,2,8,3,1,2
30180,41,6,0,2,0,0,0,2,8,3,1,2
30181,31,2,1,1,0,2,0,2,8,3,0,3
30182,29,2,1,1,0,2,0,2,8,3,1,2
30183,40,4,2,6,0,2,0,2,8,3,1,2
30184,31,2,1,1,0,0,0,2,8,3,1,2
30185,40,2,0,6,0,0,0,2,8,3,1,2
30186,39,4,0,3,0,2,0,2,8,3,1,2
30187,31,2,1,1,0,0,0,2,8,3,0,4
30188,45,2,1,1,0,2,0,2,8,3,1,2
30189,41,4,2,4,0,1,1,2,8,3,1,2
30190,30,6,0,6,0,2,0,2,8,3,1,2
30191,38,4,0,4,0,2,0,2,8,3,0,4
30192,46,4,0,5,0,0,0,2,8,3,0,3
30193,30,2,1,6,0,0,0,2,8,3,0,3
30194,48,10,0,6,0,0,0,2,8,3,1,2
30195,31,8,1,6,0,2,0,2,8,3,1,2
30196,54,0,0,1,0,2,0,2,8,3,0,3
30197,34,2,0,6,0,2,2,2,8,3,1,2
30198,30,2,1,6,0,0,0,2,8,3,1,2
30199,53,4,0,6,0,0,2,2,8,3,0,3
30200,41,2,1,6,0,1,1,2,8,3,1,2
30201,54,0,0,1,0,2,2,2,8,3,0,4
30202,38,2,0,1,0,2,2,2,8,3,1,2
30203,54,0,0,1,0,0,0,2,8,3,1,2
30204,40,8,0,6,0,0,0,2,8,3,0,3
30205,30,11,1,6,0,0,0,2,8,3,0,3
30206,28,7,1,0,0,2,0,2,8,3,0,3
30207,36,4,1,4,0,2,0,2,8,3,1,2
30208,32,2,0,6,0,2,0,2,8,3,0,4
30209,37,8,1,6,0,2,0,2,8,3,1,2
30210,33,1,0,1,0,2,0,2,8,3,1,2
30211,23,2,1,1,0,2,0,2,8,3,0,3
30212,32,2,0,6,0,2,0,2,8,3,1,2
30213,35,6,0,6,0,0,0,2,8,3,0,3
30214,83,5,0,0,0,2,0,2,8,3,0,3
30215,59,5,0,0,0,2,0,2,8,3,1,4
30216,34,2,0,6,0,0,0,2,8,3,0,3
30217,30,10,1,6,0,0,0,2,8,3,1,2
30218,35,6,0,6,0,0,0,2,8,3,1,2
30219,38,8,0,4,0,2,0,2,8,3,1,2
30220,27,3,1,6,0,2,0,2,8,3,1,2
30221,35,6,0,6,0,2,0,2,8,3,0,3
30222,35,6,0,6,0,2,0,2,8,3,0,3
30223,44,4,0,6,0,2,2,2,8,3,1,2
30224,20,11,1,1,0,2,0,2,8,3,0,3
30225,81,5,0,4,0,2,0,2,8,3,0,3
30226,49,2,1,6,0,0,0,2,8,3,0,3
30227,71,8,0,6,0,2,0,2,8,3,0,4
30228,35,2,1,6,0,2,2,2,8,3,0,4
30229,31,4,0,4,0,2,0,2,8,3,0,3
30230,35,4,0,4,0,0,0,2,8,3,1,2
30231,51,4,0,4,0,2,2,2,8,3,1,2
30232,51,4,0,4,0,2,0,2,8,3,0,3
30233,46,4,0,4,0,2,0,2,8,3,1,2
30234,51,4,0,4,0,2,0,2,8,3,1,2
30235,51,4,0,4,0,2,2,2,8,3,1,2
30236,39,1,0,6,0,0,0,2,8,3,1,2
30237,55,2,0,5,0,2,0,2,8,3,0,3
30238,51,4,0,4,0,2,0,2,8,3,1,2
30239,27,2,1,6,0,2,0,2,8,3,0,4
30240,49,2,0,1,0,2,0,2,8,3,0,3
30241,81,5,0,4,0,0,0,2,8,3,0,3
30242,60,5,2,4,0,2,0,2,8,3,0,3
30243,36,4,0,4,0,2,2,2,8,3,1,2
30244,44,3,0,3,0,2,0,1,8,3,0,1
30245,47,2,0,6,0,2,0,2,8,3,0,4
30246,33,1,0,1,0,2,0,2,8,3,0,3
30247,39,4,0,4,0,0,0,2,8,3,1,2
30248,34,4,0,4,0,2,0,2,8,3,0,3
30249,25,4,1,4,0,2,2,2,8,3,0,4
